"data.date","data.datatype","data.station","data.value","data.fl_m","data.fl_q","data.fl_so","data.fl_t"
"1995-09-01T00:00:00","PRCP","GHCND:USC00130923",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131233",10,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131394",0,"T","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131402",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131533",76,"","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131541",0,"","","0",""
"1995-09-01T00:00:00","PRCP","GHCND:USC00131954",0,"","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00131962",0,"T","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00132110",0,"P","","0","1700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00132171",0,"T","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00132235",0,"P","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00132689",0,"","","0",""
"1995-09-01T00:00:00","PRCP","GHCND:USC00132977",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133007",0,"","","0","2400"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133290",25,"","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133438",0,"P","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133473",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133487",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00133584",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00134101",0,"","","0","1700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00134142",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00134381",0,"T","","0","0600"
"1995-09-01T00:00:00","PRCP","GHCND:USC00134502",0,"P","","0","0500"
"1995-09-01T00:00:00","PRCP","GHCND:USC00135650",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00135837",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00135952",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00135992",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00136316",0,"P","","0","1800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00136327",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00136527",0,"","","0","0530"
"1995-09-01T00:00:00","PRCP","GHCND:USC00136566",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00136940",25,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00137161",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00137594",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00137613",46,"","","0","0800"
"1995-09-01T00:00:00","PRCP","GHCND:USC00137700",0,"","","0","1700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138266",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138296",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138568",0,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138668",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138688",5,"","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138755",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USC00138806",0,"P","","0","0700"
"1995-09-01T00:00:00","PRCP","GHCND:USW00014940",0,"","","0","2400"
"1995-10-01T00:00:00","PRCP","GHCND:USC00130203",5,"","","0","0600"
"1995-10-01T00:00:00","PRCP","GHCND:USC00130213",89,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00130807",3,"","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00130923",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131233",36,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131394",23,"","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131402",13,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131533",5,"","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131541",0,"T","","0",""
"1995-10-01T00:00:00","PRCP","GHCND:USC00131954",8,"","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00131962",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00132110",33,"","","0","1700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00132171",0,"T","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00132235",175,"","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00132689",8,"","","0",""
"1995-10-01T00:00:00","PRCP","GHCND:USC00132977",10,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133007",0,"","","0","2400"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133290",0,"P","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133438",0,"P","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133473",43,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133487",107,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00133584",112,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00134101",10,"","","0","1700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00134142",5,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00134381",465,"","","0","0600"
"1995-10-01T00:00:00","PRCP","GHCND:USC00134502",0,"P","","0","0500"
"1995-10-01T00:00:00","PRCP","GHCND:USC00135650",0,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00135837",109,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00135952",13,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00135992",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00136316",0,"P","","0","1800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00136327",0,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00136527",43,"","","0","0530"
"1995-10-01T00:00:00","PRCP","GHCND:USC00136566",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00136940",0,"P","","0","1900"
"1995-10-01T00:00:00","PRCP","GHCND:USC00137161",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00137594",94,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00137613",0,"P","","0","0800"
"1995-10-01T00:00:00","PRCP","GHCND:USC00137700",56,"","","0","1700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138266",18,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138296",0,"T","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138568",33,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138668",66,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138688",0,"T","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00138806",5,"","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USC00139132",0,"P","","0","0700"
"1995-10-01T00:00:00","PRCP","GHCND:USW00014940",0,"T","","0","2400"
"1995-11-01T00:00:00","PRCP","GHCND:USC00130203",89,"","","0","0600"
"1995-11-01T00:00:00","PRCP","GHCND:USC00130213",216,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00130807",150,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00130923",10,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131233",89,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131394",86,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131402",64,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131533",150,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131541",64,"","","0",""
"1995-11-01T00:00:00","PRCP","GHCND:USC00131954",99,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00131962",91,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00132110",399,"","","0","1700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00132171",30,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00132235",102,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00132689",33,"","","0",""
"1995-11-01T00:00:00","PRCP","GHCND:USC00132977",41,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133007",297,"","","0","2400"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133290",20,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133438",160,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133473",104,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133487",132,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00133584",119,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00134101",452,"","","0","1700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00134142",168,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00134381",249,"","","0","0600"
"1995-11-01T00:00:00","PRCP","GHCND:USC00134502",170,"","","0","0500"
"1995-11-01T00:00:00","PRCP","GHCND:USC00135650",147,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00135837",91,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00135952",140,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00135992",124,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00136316",307,"","","0","1800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00136327",94,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00136527",147,"","","0","0530"
"1995-11-01T00:00:00","PRCP","GHCND:USC00136566",61,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00136940",279,"","","0","1900"
"1995-11-01T00:00:00","PRCP","GHCND:USC00137161",48,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00137594",130,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00137613",218,"","","0","0800"
"1995-11-01T00:00:00","PRCP","GHCND:USC00137700",130,"","","0","1700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00138296",112,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00138568",102,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00138668",361,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00138688",76,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00138806",178,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USC00139132",102,"","","0","0700"
"1995-11-01T00:00:00","PRCP","GHCND:USW00014940",130,"","","0","2400"
"1995-12-01T00:00:00","PRCP","GHCND:USC00130203",0,"","","0","0600"
"1995-12-01T00:00:00","PRCP","GHCND:USC00130213",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00130807",0,"","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00130923",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131233",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131394",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131402",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131533",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131541",0,"T","","0",""
"1995-12-01T00:00:00","PRCP","GHCND:USC00131954",0,"","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00131962",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00132110",0,"P","","0","1700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00132171",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00132235",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00132689",0,"","","0",""
"1995-12-01T00:00:00","PRCP","GHCND:USC00132977",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133007",0,"","","0","2400"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133290",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133438",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133473",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133487",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00133584",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00134101",0,"","","0","1700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00134142",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00134381",0,"P","","0","0600"
"1995-12-01T00:00:00","PRCP","GHCND:USC00134502",0,"P","","0","0500"
"1995-12-01T00:00:00","PRCP","GHCND:USC00135650",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00135837",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00135952",0,"T","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00135992",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00136316",0,"P","","0","1800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00136327",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00136527",0,"","","0","0530"
"1995-12-01T00:00:00","PRCP","GHCND:USC00136940",0,"P","","0","1900"
"1995-12-01T00:00:00","PRCP","GHCND:USC00137161",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00137594",0,"T","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00137613",0,"P","","0","0800"
"1995-12-01T00:00:00","PRCP","GHCND:USC00137700",0,"","","0","1700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138266",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138296",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138568",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138668",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138688",0,"","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138755",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00138806",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USC00139132",0,"P","","0","0700"
"1995-12-01T00:00:00","PRCP","GHCND:USW00014940",0,"","","0","2400"
"1996-01-01T00:00:00","PRCP","GHCND:USC00130203",0,"T","","0","0600"
"1996-01-01T00:00:00","PRCP","GHCND:USC00130213",0,"T","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00130807",0,"T","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00130923",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00131233",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00131394",3,"","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00131402",10,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00131533",3,"","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00131541",0,"T","","0",""
"1996-01-01T00:00:00","PRCP","GHCND:USC00131954",18,"","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00132171",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00132235",0,"P","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00132689",0,"P","","0",""
"1996-01-01T00:00:00","PRCP","GHCND:USC00132977",10,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133007",0,"","","0","2400"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133290",0,"P","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133438",0,"P","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133473",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133487",0,"T","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00133584",0,"T","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00134101",0,"T","","0","1700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00134142",0,"T","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00134381",0,"P","","0","0600"
"1996-01-01T00:00:00","PRCP","GHCND:USC00134502",0,"P","","0","0500"
"1996-01-01T00:00:00","PRCP","GHCND:USC00135650",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00135837",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00135952",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00135992",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00136316",0,"","","0","1800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00136327",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00136527",0,"","","0","0530"
"1996-01-01T00:00:00","PRCP","GHCND:USC00136566",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00136940",0,"T","","0","1900"
"1996-01-01T00:00:00","PRCP","GHCND:USC00137161",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00137594",13,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00137613",0,"P","","0","0800"
"1996-01-01T00:00:00","PRCP","GHCND:USC00137700",10,"","","0","1700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00138266",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00138296",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00138568",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00138688",0,"","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00138806",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USC00139132",0,"P","","0","0700"
"1996-01-01T00:00:00","PRCP","GHCND:USW00014940",13,"","","0","2400"
"1987-11-01T00:00:00","PRCP","GHCND:USC00130203",61,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00130213",168,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00130807",86,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00130923",38,"","","0","1200"
"1987-11-01T00:00:00","PRCP","GHCND:USC00131233",0,"P","","0","2400"
"1987-11-01T00:00:00","PRCP","GHCND:USC00131394",366,"","","0",""
"1987-11-01T00:00:00","PRCP","GHCND:USC00131402",89,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00131533",310,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00131541",132,"","","0",""
"1987-11-01T00:00:00","PRCP","GHCND:USC00131954",64,"","","0","0800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00131962",0,"T","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00132110",8,"","","0","1700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00132171",10,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00132235",109,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00132689",38,"","","0",""
"1987-11-01T00:00:00","PRCP","GHCND:USC00132977",13,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133007",193,"","","0","2400"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133290",0,"","","0","0800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133438",18,"","","0","0800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133473",107,"","","0","0800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133487",71,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00133584",69,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00134101",86,"","","0","1700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00134142",58,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00134381",264,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00134502",244,"","","0","1800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00135650",147,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00135837",97,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00135952",165,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00135992",109,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00136316",427,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00136327",157,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00136527",168,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00136566",61,"","","0","0800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00136940",30,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00137161",0,"T","","0","1800"
"1987-11-01T00:00:00","PRCP","GHCND:USC00137594",10,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00137700",30,"","","0","1700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138266",97,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138296",64,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138568",84,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138668",127,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138688",41,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138755",61,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00138806",84,"","","0","0700"
"1987-11-01T00:00:00","PRCP","GHCND:USC00139132",206,"","","0","0600"
"1987-11-01T00:00:00","PRCP","GHCND:USW00014940",36,"","","0","2400"
"1996-02-01T00:00:00","PRCP","GHCND:USC00130203",0,"","","0","0600"
"1996-02-01T00:00:00","PRCP","GHCND:USC00130213",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00130807",0,"","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00130923",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131233",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131394",0,"","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131402",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131533",0,"P","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131541",0,"","","0",""
"1996-02-01T00:00:00","PRCP","GHCND:USC00131954",0,"","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00131962",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00132110",0,"P","","0","1700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00132171",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00132235",0,"P","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00132689",0,"P","","0",""
"1996-02-01T00:00:00","PRCP","GHCND:USC00132977",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133007",0,"","","0","2400"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133290",0,"P","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133438",0,"P","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133473",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133487",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00133584",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00134101",0,"P","","0","1700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00134142",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00134381",0,"P","","0","0600"
"1996-02-01T00:00:00","PRCP","GHCND:USC00134502",0,"P","","0","0500"
"1996-02-01T00:00:00","PRCP","GHCND:USC00135650",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00135837",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00135952",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00135992",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00136316",0,"P","","0","1800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00136327",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00136527",0,"","","0","0530"
"1996-02-01T00:00:00","PRCP","GHCND:USC00136566",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00136940",0,"P","","0","1900"
"1996-02-01T00:00:00","PRCP","GHCND:USC00137161",0,"P","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00137594",0,"","","0","0700"
"1996-02-01T00:00:00","PRCP","GHCND:USC00137613",0,"","","0","0800"
"1996-02-01T00:00:00","PRCP","GHCND:USC00137700",0,"T","","0","1700"
