"","Permit.No","Facility","End.Date","Outfall","Expiration","Parameter","No.Discharge","Avg","Max","Monitoring.Location","Units","Mon.Period","X__1","X__2","X__3","X__4","Facility.Name","Param","Limit.Flag","Mon.Date","Daily.Value","Unit","Mon.Locat","Out..","Mon.Freq","Facility.Type","Description"
"763","7709001","ANKENY CITY OF STP",1994-11-30,"001",1997-08-01,"FLOW",NA,2.63,2.93,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","7709001","ANKENY CITY OF STP",1994-10-31,"001",1997-08-01,"FLOW",NA,2.87,3.19,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","7709001","ANKENY CITY OF STP",1994-09-30,"001",1997-08-01,"FLOW",NA,2.9,4.1,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","7709001","ANKENY CITY OF STP",1994-08-31,"001",1997-08-01,"FLOW",NA,2.78,3.25,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","7709001","ANKENY CITY OF STP",1994-07-31,"001",1997-08-01,"FLOW",NA,2.83,3.53,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","7709001","ANKENY CITY OF STP",1994-06-30,"001",1997-08-01,"FLOW",NA,3.71,5.08,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","7709001","ANKENY CITY OF STP",1994-05-31,"001",1997-08-01,"FLOW",NA,3.18,4.3,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","7709001","ANKENY CITY OF STP",1994-04-30,"001",1997-08-01,"FLOW",NA,3.03,3.53,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","7709001","ANKENY CITY OF STP",1994-03-31,"001",1997-08-01,"FLOW",NA,3.24,4.24,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","7709001","ANKENY CITY OF STP",1994-02-28,"001",1997-08-01,"FLOW",NA,2.7,4.18,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","7709001","ANKENY CITY OF STP",1994-01-31,"001",1997-08-01,"FLOW",NA,2.45,2.85,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","7709001","ANKENY CITY OF STP",1993-12-31,"001",1997-08-01,"FLOW",NA,2.9,3.2,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","7709001","ANKENY CITY OF STP",1993-11-30,"001",1997-08-01,"FLOW",NA,3.2,3.55,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","7709001","ANKENY CITY OF STP",1993-10-31,"001",1997-08-01,"FLOW",NA,3.7,4.56,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","7709001","ANKENY CITY OF STP",1993-09-30,"001",1997-08-01,"FLOW",NA,5.598,9.55,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","7709001","ANKENY CITY OF STP",1993-08-31,"001",1997-08-01,"FLOW",NA,6.79,23.96,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","7709001","ANKENY CITY OF STP",1993-07-31,"001",1997-08-01,"FLOW",NA,7.205,15.31,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","7709001","ANKENY CITY OF STP",1993-06-30,"001",1997-08-01,"FLOW",NA,5.06,10.59,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","7709001","ANKENY CITY OF STP",1993-05-31,"001",1997-08-01,"FLOW",NA,9.89,32.767,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","7709001","ANKENY CITY OF STP",1993-04-30,"001",1997-08-01,"FLOW",NA,5.61,14.85,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","7709001","ANKENY CITY OF STP",1993-03-31,"001",1997-08-01,"FLOW",NA,4.28,14.9,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","7709001","ANKENY CITY OF STP",1993-02-28,"001",1997-08-01,"FLOW",NA,2.38,5.26,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","7709001","ANKENY CITY OF STP",1993-01-31,"001",1997-08-01,"FLOW",NA,2.03,2.68,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","7709001","ANKENY CITY OF STP",1992-12-31,"001",1997-08-01,"FLOW",NA,3.167,6.967,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","7709001","ANKENY CITY OF STP",1992-11-30,"001",1997-08-01,"FLOW",NA,1.767,1.948,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","7709001","ANKENY CITY OF STP",1992-10-31,"001",1997-08-01,"FLOW",NA,1.76,1.95,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","7709001","ANKENY CITY OF STP",1992-09-30,"001",1997-08-01,"FLOW",NA,2.285,9.21,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","7709001","ANKENY CITY OF STP",1992-08-31,"001",1997-08-01,"FLOW",NA,3.04,6.4,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","7709001","ANKENY CITY OF STP",2004-08-31,"001",2003-07-14,"FLOW",NA,4.396,7.436,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","7709001","ANKENY CITY OF STP",2004-07-31,"001",2003-07-14,"FLOW",NA,4.709,7.484,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","7709001","ANKENY CITY OF STP",2004-06-30,"001",2003-07-14,"FLOW",NA,4.672,7.706,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","7709001","ANKENY CITY OF STP",2004-05-31,"001",2003-07-14,"FLOW",NA,5.555,8.44,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","7709001","ANKENY CITY OF STP",2004-04-30,"001",2003-07-14,"FLOW",NA,4.775,7.11,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","7709001","ANKENY CITY OF STP",2004-03-31,"001",2003-07-14,"FLOW",NA,5.212,7.284,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","7709001","ANKENY CITY OF STP",2004-02-29,"001",2003-07-14,"FLOW",NA,3.315,5.217,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","7709001","ANKENY CITY OF STP",2004-01-31,"001",2003-07-14,"FLOW",NA,2.982,3.273,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","7709001","ANKENY CITY OF STP",2003-12-31,"001",2003-07-14,"FLOW",NA,3.182,3.625,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","7709001","ANKENY CITY OF STP",2003-11-30,"001",2003-07-14,"FLOW",NA,3.493,6.302,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","7709001","ANKENY CITY OF STP",2003-10-31,"001",2003-07-14,"FLOW",NA,2.706,2.956,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","7709001","ANKENY CITY OF STP",2003-09-30,"001",2003-07-14,"FLOW",NA,2.857,3.241,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","7709001","ANKENY CITY OF STP",2003-08-31,"001",2003-07-14,"FLOW",NA,3.03,3.567,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","7709001","ANKENY CITY OF STP",2003-07-31,"001",2003-07-14,"FLOW",NA,3.63,5.358,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","7709001","ANKENY CITY OF STP",2003-06-30,"001",2003-07-14,"FLOW",NA,3.68,4.225,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","7709001","ANKENY CITY OF STP",2003-05-31,"001",2003-07-14,"FLOW",NA,6.178,10.034,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","7709001","ANKENY CITY OF STP",2003-04-30,"001",2003-07-14,"FLOW",NA,3.304,6.943,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","7709001","ANKENY CITY OF STP",2003-03-31,"001",2003-07-14,"FLOW",NA,2.803,3.262,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","7709001","ANKENY CITY OF STP",2003-02-28,"001",2003-07-14,"FLOW",NA,2.547,2.941,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","7709001","ANKENY CITY OF STP",2003-01-31,"001",2003-07-14,"FLOW",NA,2.305,2.449,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","7709001","ANKENY CITY OF STP",2002-12-31,"001",2003-07-14,"FLOW",NA,2.63,2.849,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","7709001","ANKENY CITY OF STP",2002-11-30,"001",2003-07-14,"FLOW",NA,2.921,3.195,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","7709001","ANKENY CITY OF STP",2002-10-31,"001",2003-07-14,"FLOW",NA,3.112,3.879,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","7709001","ANKENY CITY OF STP",2002-09-30,"001",2003-07-14,"FLOW",NA,3.047,3.353,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","7709001","ANKENY CITY OF STP",2002-08-31,"001",2003-07-14,"FLOW",NA,3.341,4.836,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","7709001","ANKENY CITY OF STP",2002-07-31,"001",2003-07-14,"FLOW",NA,3.469,4.635,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","7709001","ANKENY CITY OF STP",2002-06-30,"001",2003-07-14,"FLOW",NA,3.608,4.719,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","7709001","ANKENY CITY OF STP",2002-05-31,"001",2003-07-14,"FLOW",NA,4.177,6.072,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","7709001","ANKENY CITY OF STP",2002-04-30,"001",2003-07-14,"FLOW",NA,3.069,3.969,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","7709001","ANKENY CITY OF STP",2002-03-31,"001",2003-07-14,"FLOW",NA,2.804,3.299,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","7709001","ANKENY CITY OF STP",2002-02-28,"001",2003-07-14,"FLOW",NA,2.877,3.436,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","7709001","ANKENY CITY OF STP",2002-01-31,"001",2003-07-14,"FLOW",NA,2.673,2.974,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","7709001","ANKENY CITY OF STP",2001-12-31,"001",2003-07-14,"FLOW",NA,2.798,3.356,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","7709001","ANKENY CITY OF STP",2001-11-30,"001",2003-07-14,"FLOW",NA,3.036,4.223,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","7709001","ANKENY CITY OF STP",2001-10-31,"001",2003-07-14,"FLOW",NA,3.124,3.816,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","7709001","ANKENY CITY OF STP",2001-09-30,"001",2003-07-14,"FLOW",NA,3.534,5.46,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","7709001","ANKENY CITY OF STP",2001-08-31,"001",2003-07-14,"FLOW",NA,3.114,3.562,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","7709001","ANKENY CITY OF STP",2001-07-31,"001",2003-07-14,"FLOW",NA,3.295,3.599,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","7709001","ANKENY CITY OF STP",2001-06-30,"001",2003-07-14,"FLOW",NA,4.578,6.023,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","7709001","ANKENY CITY OF STP",2001-05-31,"001",2003-07-14,"FLOW",NA,5.486,7.573,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","7709001","ANKENY CITY OF STP",2001-04-30,"001",2003-07-14,"FLOW",NA,5.61,10.244,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","7709001","ANKENY CITY OF STP",2001-03-31,"001",2003-07-14,"FLOW",NA,4.526,6.18,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","7709001","ANKENY CITY OF STP",2001-02-28,"001",2003-07-14,"FLOW",NA,3.048,4.51,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","7709001","ANKENY CITY OF STP",2001-01-31,"001",2003-07-14,"FLOW",NA,2.813,3.317,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","7709001","ANKENY CITY OF STP",2000-12-31,"001",2003-07-14,"FLOW",NA,2.552,3.266,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","7709001","ANKENY CITY OF STP",2000-11-30,"001",2003-07-14,"FLOW",NA,2.846,3.487,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","7709001","ANKENY CITY OF STP",2000-10-31,"001",2003-07-14,"FLOW",NA,2.745,3.048,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","7709001","ANKENY CITY OF STP",2000-09-30,"001",2003-07-14,"FLOW",NA,2.846,3.163,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","7709001","ANKENY CITY OF STP",2000-08-31,"001",2003-07-14,"FLOW",NA,3.113,3.528,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","7709001","ANKENY CITY OF STP",2000-07-31,"001",2003-07-14,"FLOW",NA,3.228,3.813,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","7709001","ANKENY CITY OF STP",2000-06-30,"001",2003-07-14,"FLOW",NA,4.004,6.053,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","7709001","ANKENY CITY OF STP",2000-05-31,"001",2003-07-14,"FLOW",NA,2.934,3.562,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","7709001","ANKENY CITY OF STP",2000-04-30,"001",2003-07-14,"FLOW",NA,2.722,2.894,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","7709001","ANKENY CITY OF STP",2000-03-31,"001",2003-07-14,"FLOW",NA,2.62,3.167,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","7709001","ANKENY CITY OF STP",2000-02-29,"001",2003-07-14,"FLOW",NA,2.604,3.213,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","7709001","ANKENY CITY OF STP",2000-01-31,"001",2003-07-14,"FLOW",NA,2.454,2.746,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","7709001","ANKENY CITY OF STP",1999-12-31,"001",2003-07-14,"FLOW",NA,2.56,2.8,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","7709001","ANKENY CITY OF STP",1999-11-30,"001",2003-07-14,"FLOW",NA,2.67,3.16,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","7709001","ANKENY CITY OF STP",1999-10-31,"001",2003-07-14,"FLOW",NA,2.83,3.06,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","7709001","ANKENY CITY OF STP",1999-09-30,"001",2003-07-14,"FLOW",NA,3.44,5.56,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","7709001","ANKENY CITY OF STP",1999-08-31,"001",2003-07-14,"FLOW",NA,4.02,6.39,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","7709001","ANKENY CITY OF STP",1999-07-31,"001",2003-07-14,"FLOW",NA,3.425,3.87,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","7709001","ANKENY CITY OF STP",1999-06-30,"001",2003-07-14,"FLOW",NA,4.43,6.81,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","7709001","ANKENY CITY OF STP",1999-05-31,"001",2003-07-14,"FLOW",NA,6.05,10.36,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","7709001","ANKENY CITY OF STP",1999-04-30,"001",2003-07-14,"FLOW",NA,5.33,8.17,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","7709001","ANKENY CITY OF STP",1999-03-31,"001",2003-07-14,"FLOW",NA,3.82,5.02,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","7709001","ANKENY CITY OF STP",1999-02-28,"001",2003-07-14,"FLOW",NA,3.411,3.965,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","7709001","ANKENY CITY OF STP",1999-01-31,"001",2003-07-14,"FLOW",NA,2.689,3.516,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","7709001","ANKENY CITY OF STP",2013-11-30,"001",2009-09-23,"FLOW",NA,2.004,4.239,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","7709001","ANKENY CITY OF STP",2013-10-31,"001",2009-09-23,"FLOW",NA,3.957,5.02,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","7709001","ANKENY CITY OF STP",2013-09-30,"001",2009-09-23,"FLOW",NA,3.866,4.658,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","7709001","ANKENY CITY OF STP",2013-08-31,"001",2009-09-23,"FLOW",NA,3.978,4.349,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","7709001","ANKENY CITY OF STP",2013-06-30,"001",2009-09-23,"FLOW",NA,7.266,10.174,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","7709001","ANKENY CITY OF STP",2013-05-31,"001",2009-09-23,"FLOW",NA,8.961,11.252,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","7709001","ANKENY CITY OF STP",2013-04-30,"001",2009-09-23,"FLOW",NA,6.954,9.865,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","7709001","ANKENY CITY OF STP",2013-03-31,"001",2009-09-23,"FLOW",NA,4.861,7.013,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","7709001","ANKENY CITY OF STP",2013-02-28,"001",2009-09-23,"FLOW",NA,4.013,4.783,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","7709001","ANKENY CITY OF STP",2013-01-31,"001",2009-09-23,"FLOW",NA,3.793,4.895,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","7709001","ANKENY CITY OF STP",2012-12-31,"001",2009-09-23,"FLOW",NA,3.53,3.905,"FINAL EFFLUENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","7709001","ANKENY CITY OF STP",2012-11-30,"001",2009-09-23,"FLOW",NA,3.707,4.649,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","7709001","ANKENY CITY OF STP",2012-10-31,"001",2009-09-23,"FLOW",NA,3.586,4.251,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","7709001","ANKENY CITY OF STP",2012-09-30,"001",2009-09-23,"FLOW",NA,3.298,3.813,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","7709001","ANKENY CITY OF STP",2012-08-31,"001",2009-09-23,"FLOW",NA,3.387,4.21,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","7709001","ANKENY CITY OF STP",2012-07-31,"001",2009-09-23,"FLOW",NA,3.359,4.167,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","7709001","ANKENY CITY OF STP",2012-06-30,"001",2009-09-23,"FLOW",NA,3.867,4.813,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","7709001","ANKENY CITY OF STP",2012-05-31,"001",2009-09-23,"FLOW",NA,4.647,7.407,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","7709001","ANKENY CITY OF STP",2012-04-30,"001",2009-09-23,"FLOW",NA,4.907,8.624,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","7709001","ANKENY CITY OF STP",2012-03-31,"001",2009-09-23,"FLOW",NA,4.389,5.033,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
